date,security,field,value
2019-07-31,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,731.714
2019-07-31,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8983.073
2019-07-31,GLEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,336.643
2019-07-31,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2889.138
2019-07-31,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2392.644
2019-07-31,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1075.447
2019-07-31,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2815.309
2019-07-31,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,641.625
2019-07-31,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,353.455
2019-07-31,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2883.212
2019-07-31,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,881.287
2019-07-31,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,136.126
2019-07-31,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1545.822
2019-07-31,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3387.381
2019-07-31,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1644.157
2019-07-31,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1212.023
2019-07-31,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6667.182
2019-07-31,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,151.11
2019-07-31,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,304.952
2019-07-31,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1222.851
2019-07-31,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,430.683
2019-07-31,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,64.852
2019-07-31,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,327.671
2019-07-31,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7991.053
2019-07-31,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,328.515
2019-07-31,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2776.782
2019-07-31,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6303.544
2019-07-31,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1442.95
2019-07-31,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,246.017
2019-07-31,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8948.626
2019-07-31,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,149.2
2019-07-31,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1946.934
2019-07-31,PSH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1493.615
2019-07-31,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3390.067
2019-07-31,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1287.255
2019-07-31,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2618.568
2019-07-31,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7224.974
2019-07-31,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8683.789
2019-07-31,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,599.094
2019-07-31,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,358.389
2019-07-31,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,498.549
2019-07-31,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,306.449
2019-07-31,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1320.815
2019-07-31,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,665.218
2019-07-31,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,994.535
2019-07-31,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1152.908
2019-07-31,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4505.266
2019-07-31,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2269.818
2019-07-31,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,637.075
2019-07-31,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2226.716
2019-07-31,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,11859.431
2019-07-31,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2077.251
2019-07-31,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,867.44
2019-07-31,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1296.251
2019-07-31,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3179.654
2019-07-31,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,356.883
2019-07-31,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7350.451
2019-07-31,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1255.134
2019-07-31,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,319.713
2019-07-31,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1857.935
2019-07-31,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4854.958
2019-08-30,AAF LN Equity,PX_LAST,67.0
2019-08-30,AAL LN Equity,PX_LAST,1734.356
2019-08-30,ABF LN Equity,PX_LAST,2271.0
2019-08-30,ADM LN Equity,PX_LAST,2147.0
2019-08-30,ALW LN Equity,PX_LAST,798.0
2019-08-30,ANTO LN Equity,PX_LAST,866.0
2019-08-30,AUTO LN Equity,PX_LAST,531.6
2019-08-30,AV/ LN Equity,PX_LAST,465.921
2019-08-30,AZN LN Equity,PX_LAST,7318.0
2019-08-30,BA/ LN Equity,PX_LAST,545.6
2019-08-30,BAB LN Equity,PX_LAST,501.6
2019-08-30,BARC LN Equity,PX_LAST,136.6
2019-08-30,BATS LN Equity,PX_LAST,2880.0
2019-08-30,BBOX LN Equity,PX_LAST,140.1
2019-08-30,BEZ LN Equity,PX_LAST,569.5
2019-08-30,BGEO LN Equity,PX_LAST,1361.0
2019-08-30,BKG LN Equity,PX_LAST,4059.488
2019-08-30,BLND LN Equity,PX_LAST,509.8
2019-08-30,BNZL LN Equity,PX_LAST,2013.0
2019-08-30,BP/ LN Equity,PX_LAST,500.2
2019-08-30,BRBY LN Equity,PX_LAST,2164.0
2019-08-30,BT/A LN Equity,PX_LAST,165.64
2019-08-30,BTRW LN Equity,PX_LAST,632.4
2019-08-30,CCEP LN Equity,PX_LAST,4581.344
2019-08-30,CCH LN Equity,PX_LAST,2730.0
2019-08-30,CNA LN Equity,PX_LAST,69.7
2019-08-30,CPG LN Equity,PX_LAST,2083.0
2019-08-30,CRDA LN Equity,PX_LAST,4702.0
2019-08-30,CTEC LN Equity,PX_LAST,174.35
2019-08-30,DCC LN Equity,PX_LAST,6984.0
2019-08-30,DGE LN Equity,PX_LAST,3503.5
2019-08-30,DPLM LN Equity,PX_LAST,1585.0
2019-08-30,ENT LN Equity,PX_LAST,629.0
2019-08-30,EXPN LN Equity,PX_LAST,2518.0
2019-08-30,FCIT LN Equity,PX_LAST,702.0
2019-08-30,FRES LN Equity,PX_LAST,740.4
2019-08-30,GAW LN Equity,PX_LAST,4380.0
2019-08-30,GLEN LN Equity,PX_LAST,236.95
2019-08-30,GSK LN Equity,PX_LAST,1731.435
2019-08-30,HLMA LN Equity,PX_LAST,1963.0
2019-08-30,HSBA LN Equity,PX_LAST,591.4
2019-08-30,HSX LN Equity,PX_LAST,1550.0
2019-08-30,HWDN LN Equity,PX_LAST,538.2
2019-08-30,IAG LN Equity,PX_LAST,279.58
2019-08-30,ICG LN Equity,PX_LAST,1336.0
2019-08-30,IGG LN Equity,PX_LAST,539.8
2019-08-30,IHG LN Equity,PX_LAST,62.351
2019-08-30,III LN Equity,PX_LAST,1096.5
2019-08-30,IMB LN Equity,PX_LAST,2124.5
2019-08-30,IMI LN Equity,PX_LAST,1005.0
2019-08-30,INF LN Equity,PX_LAST,870.0
2019-08-30,ITRK LN Equity,PX_LAST,5428.0
2019-08-30,JD/ LN Equity,PX_LAST,123.4
2019-08-30,KGF LN Equity,PX_LAST,194.45
2019-08-30,LAND LN Equity,PX_LAST,775.4
2019-08-30,LGEN LN Equity,PX_LAST,219.6
2019-08-30,LLOY LN Equity,PX_LAST,49.83
2019-08-30,LMP LN Equity,PX_LAST,205.2
2019-08-30,LSEG LN Equity,PX_LAST,6954.0
2019-08-30,MKS LN Equity,PX_LAST,192.25
2019-08-30,MNDI LN Equity,PX_LAST,1756.7
2019-08-30,MRO LN Equity,PX_LAST,429.131
2019-08-30,NG/ LN Equity,PX_LAST,796.606
2019-08-30,NWG LN Equity,PX_LAST,199.715
2019-08-30,NXT LN Equity,PX_LAST,5936.0
2019-08-30,PCT LN Equity,PX_LAST,139.6
2019-08-30,PRU LN Equity,PX_LAST,1169.144
2019-08-30,PSH LN Equity,PX_LAST,1530.0
2019-08-30,PSN LN Equity,PX_LAST,1902.5
2019-08-30,PSON LN Equity,PX_LAST,831.4
2019-08-30,REL LN Equity,PX_LAST,1966.5
2019-08-30,RIO LN Equity,PX_LAST,4149.5
2019-08-30,RKT LN Equity,PX_LAST,6665.625
2019-08-30,RMV LN Equity,PX_LAST,535.5
2019-08-30,RR/ LN Equity,PX_LAST,264.651
2019-08-30,RTO LN Equity,PX_LAST,450.2
2019-08-30,SBRY LN Equity,PX_LAST,196.1
2019-08-30,SDLF LN Equity,PX_LAST,647.0
2019-08-30,SDR LN Equity,PX_LAST,464.1
2019-08-30,SGE LN Equity,PX_LAST,700.6
2019-08-30,SGRO LN Equity,PX_LAST,785.0
2019-08-30,SHEL LN Equity,PX_LAST,2275.5
2019-08-30,SMIN LN Equity,PX_LAST,1669.5
2019-08-30,SMT LN Equity,PX_LAST,520.0
2019-08-30,SN/ LN Equity,PX_LAST,1965.0
2019-08-30,SPX LN Equity,PX_LAST,8025.0
2019-08-30,SSE LN Equity,PX_LAST,1151.0
2019-08-30,STAN LN Equity,PX_LAST,622.0
2019-08-30,STJ LN Equity,PX_LAST,917.8
2019-08-30,SVT LN Equity,PX_LAST,2071.0
2019-08-30,TSCO LN Equity,PX_LAST,277.653
2019-08-30,ULVR LN Equity,PX_LAST,5571.585
2019-08-30,UU/ LN Equity,PX_LAST,814.0
2019-08-30,VOD LN Equity,PX_LAST,155.24
2019-08-30,WEIR LN Equity,PX_LAST,1464.5
2019-08-30,WTB LN Equity,PX_LAST,3756.941
2019-08-30,AAF LN Equity,PX_VOLUME,14970292.0
2019-08-30,AAL LN Equity,PX_VOLUME,100984871.0
2019-08-30,ABF LN Equity,PX_VOLUME,17211810.0
2019-08-30,ADM LN Equity,PX_VOLUME,15778433.0
2019-08-30,ALW LN Equity,PX_VOLUME,5648216.0
2019-08-30,ANTO LN Equity,PX_VOLUME,44181211.0
2019-08-30,AUTO LN Equity,PX_VOLUME,62757466.0
2019-08-30,AV/ LN Equity,PX_VOLUME,173562228.0
2019-08-30,AZN LN Equity,PX_VOLUME,37757411.0
2019-08-30,BA/ LN Equity,PX_VOLUME,144149325.0
2019-08-30,BAB LN Equity,PX_VOLUME,36333680.0
2019-08-30,BARC LN Equity,PX_VOLUME,1159332173.0
2019-08-30,BATS LN Equity,PX_VOLUME,59578847.0
2019-08-30,BBOX LN Equity,PX_VOLUME,107739213.0
2019-08-30,BEZ LN Equity,PX_VOLUME,31811241.0
2019-08-30,BGEO LN Equity,PX_VOLUME,894403.0
2019-08-30,BKG LN Equity,PX_VOLUME,7961679.0
2019-08-30,BLND LN Equity,PX_VOLUME,89182468.0
2019-08-30,BNZL LN Equity,PX_VOLUME,19920290.0
2019-08-30,BP/ LN Equity,PX_VOLUME,728174618.0
2019-08-30,BRBY LN Equity,PX_VOLUME,24956402.0
2019-08-30,BT/A LN Equity,PX_VOLUME,455838739.0
2019-08-30,BTRW LN Equity,PX_VOLUME,69637879.0
2019-08-30,CCEP LN Equity,PX_VOLUME,1679.0
2019-08-30,CCH LN Equity,PX_VOLUME,12616000.0
2019-08-30,CNA LN Equity,PX_VOLUME,499404535.0
2019-08-30,CPG LN Equity,PX_VOLUME,45657285.0
2019-08-30,CRDA LN Equity,PX_VOLUME,7374349.0
2019-08-30,CTEC LN Equity,PX_VOLUME,61509437.0
2019-08-30,DCC LN Equity,PX_VOLUME,6369501.0
2019-08-30,DGE LN Equity,PX_VOLUME,67122740.0
2019-08-30,DPLM LN Equity,PX_VOLUME,2335925.0
2019-08-30,ENT LN Equity,PX_VOLUME,68559955.0
2019-08-30,EXPN LN Equity,PX_VOLUME,28233688.0
2019-08-30,FCIT LN Equity,PX_VOLUME,6441601.0
2019-08-30,FRES LN Equity,PX_VOLUME,54520874.0
2019-08-30,GAW LN Equity,PX_VOLUME,1594266.0
2019-08-30,GLEN LN Equity,PX_VOLUME,796856901.0
2019-08-30,GSK LN Equity,PX_VOLUME,101518242.0
2019-08-30,HLMA LN Equity,PX_VOLUME,16796573.0
2019-08-30,HSBA LN Equity,PX_VOLUME,650055270.0
2019-08-30,HSX LN Equity,PX_VOLUME,13390284.0
2019-08-30,HWDN LN Equity,PX_VOLUME,28748186.0
2019-08-30,IAG LN Equity,PX_VOLUME,170583391.0
2019-08-30,ICG LN Equity,PX_VOLUME,12082515.0
2019-08-30,IGG LN Equity,PX_VOLUME,19638995.0
2019-08-30,IHG LN Equity,PX_VOLUME,11534543.0
2019-08-30,III LN Equity,PX_VOLUME,28315149.0
2019-08-30,IMB LN Equity,PX_VOLUME,34364334.0
2019-08-30,IMI LN Equity,PX_VOLUME,9847322.0
2019-08-30,INF LN Equity,PX_VOLUME,43252706.0
2019-08-30,ITRK LN Equity,PX_VOLUME,7165110.0
2019-08-30,JD/ LN Equity,PX_VOLUME,116860915.0
2019-08-30,KGF LN Equity,PX_VOLUME,195370969.0
2019-08-30,LAND LN Equity,PX_VOLUME,43424675.0
2019-08-30,LGEN LN Equity,PX_VOLUME,366532467.0
2019-08-30,LLOY LN Equity,PX_VOLUME,3550284137.0
2019-08-30,LMP LN Equity,PX_VOLUME,27125149.0
2019-08-30,LSEG LN Equity,PX_VOLUME,13377333.0
2019-08-30,MKS LN Equity,PX_VOLUME,137098293.0
2019-08-30,MNDI LN Equity,PX_VOLUME,43476552.0
2019-08-30,MRO LN Equity,PX_VOLUME,71147379.0
2019-08-30,NG/ LN Equity,PX_VOLUME,120726637.0
2019-08-30,NWG LN Equity,PX_VOLUME,356973286.0
2019-08-30,NXT LN Equity,PX_VOLUME,8122194.0
2019-08-30,PCT LN Equity,PX_VOLUME,36706830.0
2019-08-30,PRU LN Equity,PX_VOLUME,136624994.0
2019-08-30,PSH LN Equity,PX_VOLUME,1279330.0
2019-08-30,PSN LN Equity,PX_VOLUME,24097640.0
2019-08-30,PSON LN Equity,PX_VOLUME,48220248.0
2019-08-30,REL LN Equity,PX_VOLUME,58580430.0
2019-08-30,RIO LN Equity,PX_VOLUME,67537255.0
2019-08-30,RKT LN Equity,PX_VOLUME,23813778.0
2019-08-30,RMV LN Equity,PX_VOLUME,38662250.0
2019-08-30,RR/ LN Equity,PX_VOLUME,307627564.0
2019-08-30,RTO LN Equity,PX_VOLUME,91404110.0
2019-08-30,SBRY LN Equity,PX_VOLUME,160459428.0
2019-08-30,SDLF LN Equity,PX_VOLUME,32870437.0
2019-08-30,SDR LN Equity,PX_VOLUME,45839269.0
2019-08-30,SGE LN Equity,PX_VOLUME,45419932.0
2019-08-30,SGRO LN Equity,PX_VOLUME,43887340.0
2019-08-30,SHEL LN Equity,PX_VOLUME,151544072.0
2019-08-30,SMIN LN Equity,PX_VOLUME,16045458.0
2019-08-30,SMT LN Equity,PX_VOLUME,49223723.0
2019-08-30,SN/ LN Equity,PX_VOLUME,42912389.0
2019-08-30,SPX LN Equity,PX_VOLUME,4584744.0
2019-08-30,SSE LN Equity,PX_VOLUME,71430427.0
2019-08-30,STAN LN Equity,PX_VOLUME,138245600.0
2019-08-30,STJ LN Equity,PX_VOLUME,46358818.0
2019-08-30,SVT LN Equity,PX_VOLUME,12036502.0
2019-08-30,TSCO LN Equity,PX_VOLUME,316613584.0
2019-08-30,ULVR LN Equity,PX_VOLUME,33958127.0
2019-08-30,UU/ LN Equity,PX_VOLUME,38845395.0
2019-08-30,VOD LN Equity,PX_VOLUME,1165536260.0
2019-08-30,WEIR LN Equity,PX_VOLUME,23719244.0
2019-08-30,WTB LN Equity,PX_VOLUME,14099188.0
2019-08-30,AAF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,67.0
2019-08-30,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2330.985
2019-08-30,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2649.937
2019-08-30,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3868.258
2019-08-30,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,993.653
2019-08-30,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1221.869
2019-08-30,AUTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,556.227
2019-08-30,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,801.585
2019-08-30,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,11768.105
2019-08-30,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,853.273
2019-08-30,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,680.625
2019-08-30,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,174.823
2019-08-30,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4421.605
2019-08-30,BBOX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,178.796
2019-08-30,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1041.645
2019-08-30,BGEO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1746.894
2019-08-30,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,5536.455
2019-08-30,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,805.738
2019-08-30,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2520.2
2019-08-30,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,831.028
2019-08-30,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2693.479
2019-08-30,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,254.077
2019-08-30,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,856.836
2019-08-30,CCEP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4637.454
2019-08-30,CCH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3316.587
2019-08-30,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,123.005
2019-08-30,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2984.141
2019-08-30,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6246.814
2019-08-30,CTEC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,182.809
2019-08-30,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8925.781
2019-08-30,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4623.149
2019-08-30,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2021.216
2019-08-30,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1706.989
2019-08-30,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3083.539
2019-08-30,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,866.887
2019-08-30,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,904.25
2019-08-30,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8729.286
2019-08-30,GLEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,299.372
2019-08-30,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2937.505
2019-08-30,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2360.181
2019-08-30,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,982.031
2019-08-30,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2585.339
2019-08-30,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,622.203
2019-08-30,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,351.206
2019-08-30,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2771.202
2019-08-30,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,831.967
2019-08-30,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,122.295
2019-08-30,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1523.59
2019-08-30,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3487.532
2019-08-30,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1604.738
2019-08-30,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1217.251
2019-08-30,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6340.13
2019-08-30,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,143.482
2019-08-30,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,266.627
2019-08-30,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1190.905
2019-08-30,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,369.283
2019-08-30,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,61.96
2019-08-30,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,334.45
2019-08-30,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8411.277
2019-08-30,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,303.786
2019-08-30,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2499.537
2019-08-30,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6101.238
2019-08-30,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1467.219
2019-08-30,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,226.817
2019-08-30,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8759.737
2019-08-30,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,139.6
2019-08-30,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1587.191
2019-08-30,PSH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1556.5504
2019-08-30,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3210.355
2019-08-30,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1237.593
2019-08-30,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2654.252
2019-08-30,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6647.17
2019-08-30,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8824.621
2019-08-30,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,607.144
2019-08-30,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,320.638
2019-08-30,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,517.703
2019-08-30,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,305.592
2019-08-30,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1273.381
2019-08-30,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,618.827
2019-08-30,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,967.738
2019-08-30,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1194.534
2019-08-30,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4019.503
2019-08-30,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2307.833
2019-08-30,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,588.417
2019-08-30,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2353.683
2019-08-30,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,10580.537
2019-08-30,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2172.572
2019-08-30,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,804.44
2019-08-30,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1233.502
2019-08-30,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3268.022
2019-08-30,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,350.33
2019-08-30,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7765.489
2019-08-30,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1295.561
2019-08-30,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,330.706
2019-08-30,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1817.599
2019-08-30,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4693.949
2019-09-30,AAF LN Equity,PX_LAST,50.8
2019-09-30,AAL LN Equity,PX_LAST,1829.177
2019-09-30,ABF LN Equity,PX_LAST,2303.0
2019-09-30,ADM LN Equity,PX_LAST,2118.0
2019-09-30,ALW LN Equity,PX_LAST,799.0
2019-09-30,ANTO LN Equity,PX_LAST,899.0
2019-09-30,AUTO LN Equity,PX_LAST,510.0
2019-09-30,AV/ LN Equity,PX_LAST,525.395
2019-09-30,AZN LN Equity,PX_LAST,7261.0
2019-09-30,BA/ LN Equity,PX_LAST,570.0
2019-09-30,BAB LN Equity,PX_LAST,558.0
2019-09-30,BARC LN Equity,PX_LAST,150.4
2019-09-30,BATS LN Equity,PX_LAST,3007.5
2019-09-30,BBOX LN Equity,PX_LAST,149.6
2019-09-30,BEZ LN Equity,PX_LAST,622.0
2019-09-30,BGEO LN Equity,PX_LAST,1336.0
2019-09-30,BKG LN Equity,PX_LAST,4331.019
2019-09-30,BLND LN Equity,PX_LAST,584.8
2019-09-30,BNZL LN Equity,PX_LAST,2125.0
2019-09-30,BP/ LN Equity,PX_LAST,515.8
2019-09-30,BRBY LN Equity,PX_LAST,2174.0
2019-09-30,BT/A LN Equity,PX_LAST,178.58
2019-09-30,BTRW LN Equity,PX_LAST,648.0
2019-09-30,CCEP LN Equity,PX_LAST,4513.345
2019-09-30,CCH LN Equity,PX_LAST,2657.0
2019-09-30,CNA LN Equity,PX_LAST,73.74
2019-09-30,CPG LN Equity,PX_LAST,2093.0
2019-09-30,CRDA LN Equity,PX_LAST,4860.0
2019-09-30,CTEC LN Equity,PX_LAST,175.2
2019-09-30,DCC LN Equity,PX_LAST,7096.0
2019-09-30,DGE LN Equity,PX_LAST,3333.0
2019-09-30,DPLM LN Equity,PX_LAST,1663.0
2019-09-30,ENT LN Equity,PX_LAST,743.4
2019-09-30,EXPN LN Equity,PX_LAST,2599.0
2019-09-30,FCIT LN Equity,PX_LAST,707.0
2019-09-30,FRES LN Equity,PX_LAST,683.6
2019-09-30,GAW LN Equity,PX_LAST,4720.0
2019-09-30,GLEN LN Equity,PX_LAST,244.75
2019-09-30,GSK LN Equity,PX_LAST,1764.818
2019-09-30,HLMA LN Equity,PX_LAST,1971.0
2019-09-30,HSBA LN Equity,PX_LAST,624.6
2019-09-30,HSX LN Equity,PX_LAST,1660.0
2019-09-30,HWDN LN Equity,PX_LAST,560.4
2019-09-30,IAG LN Equity,PX_LAST,314.916
